date,year,month,month_name,quarter,product_name,category,region,units_sold,unit_price_inr,revenue_inr,stock_start,stock_end,stockout_flag,lag_1_units,lag_3_units,rolling_avg_3,units_sold_clean,month_sin,month_cos,is_q4,is_winter,is_diwali_month,year_index
2022-05-01,2022,5,May,Q2,Lithosun-SR,Psychotropic,South,205,5.1,1045.5,171,174,0,187.0,161.0,191.3,205.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Lithosun-SR,Psychotropic,South,162,5.1,826.2,153,168,0,205.0,182.0,184.7,162.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Lithosun-SR,Psychotropic,South,163,5.1,831.3,169,157,0,162.0,187.0,176.7,163.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Lithosun-SR,Psychotropic,South,179,5.1,912.9,219,229,0,163.0,205.0,168.0,179.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Lithosun-SR,Psychotropic,South,162,5.1,826.2,224,218,0,179.0,162.0,168.0,162.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Lithosun-SR,Psychotropic,South,153,5.1,780.3,202,208,0,162.0,163.0,164.7,153.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Lithosun-SR,Psychotropic,South,176,5.1,897.6,235,232,0,153.0,179.0,163.7,176.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Lithosun-SR,Psychotropic,South,186,5.1,948.6,176,189,0,176.0,162.0,171.7,186.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Lithosun-SR,Psychotropic,South,206,5.1,1050.6,284,282,0,186.0,153.0,189.3,206.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Lithosun-SR,Psychotropic,South,186,5.1,948.6,243,254,0,206.0,176.0,192.7,186.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Lithosun-SR,Psychotropic,South,191,5.1,974.1,157,143,0,186.0,186.0,194.3,191.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Lithosun-SR,Psychotropic,South,182,5.1,928.2,240,228,0,191.0,206.0,186.3,182.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Lithosun-SR,Psychotropic,South,206,5.1,1050.6,213,219,0,182.0,186.0,193.0,206.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Lithosun-SR,Psychotropic,South,202,5.1,1030.2,259,269,0,206.0,191.0,196.7,202.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Lithosun-SR,Psychotropic,South,169,5.1,861.9,159,154,0,202.0,182.0,192.3,169.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Lithosun-SR,Psychotropic,South,193,5.1,984.3,224,234,0,169.0,206.0,188.0,193.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Lithosun-SR,Psychotropic,South,173,5.1,882.3,167,160,0,193.0,202.0,178.3,173.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Lithosun-SR,Psychotropic,South,156,5.1,795.6,177,169,0,173.0,169.0,174.0,156.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Lithosun-SR,Psychotropic,South,193,5.1,984.3,225,221,0,156.0,193.0,174.0,193.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Lithosun-SR,Psychotropic,South,206,5.1,1050.6,191,174,0,193.0,173.0,185.0,206.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Lithosun-SR,Psychotropic,South,223,5.1,1137.3,271,292,0,206.0,156.0,207.3,223.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Lithosun-SR,Psychotropic,South,204,5.1,1040.4,270,276,0,223.0,193.0,211.0,204.0,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Lithosun-SR,Psychotropic,South,200,5.1,1020.0,181,188,0,204.0,206.0,209.0,200.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Lithosun-SR,Psychotropic,South,220,5.1,1122.0,244,249,0,200.0,223.0,208.0,220.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Lithosun-SR,Psychotropic,South,176,5.1,897.6,199,192,0,220.0,204.0,198.7,176.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Lithosun-SR,Psychotropic,South,183,5.1,933.3,155,151,0,176.0,200.0,193.0,183.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Lithosun-SR,Psychotropic,South,202,5.1,1030.2,182,182,0,183.0,220.0,187.0,202.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Lithosun-SR,Psychotropic,South,173,5.1,882.3,204,194,0,202.0,176.0,186.0,173.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Lithosun-SR,Psychotropic,South,181,5.1,923.1,200,217,0,173.0,183.0,185.3,181.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Lithosun-SR,Psychotropic,South,164,5.1,836.4,133,125,0,181.0,202.0,172.7,164.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Lithosun-SR,Psychotropic,South,210,5.1,1071.0,225,239,0,164.0,173.0,185.0,210.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Lithosun-SR,Psychotropic,South,194,5.1,989.4,235,232,0,210.0,181.0,189.3,194.0,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Lithosun-SR,Psychotropic,West,168,5.1,856.8,136,130,0,169.0,169.0,168.65,168.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Lithosun-SR,Psychotropic,West,169,5.1,861.9,201,193,0,168.0,169.0,168.65,169.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Lithosun-SR,Psychotropic,West,170,5.1,867.0,157,141,0,169.0,169.0,169.0,170.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Lithosun-SR,Psychotropic,West,168,5.1,856.8,214,213,0,170.0,168.0,169.0,168.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Lithosun-SR,Psychotropic,West,155,5.1,790.5,125,111,0,168.0,169.0,164.3,155.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Lithosun-SR,Psychotropic,West,179,5.1,912.9,203,185,0,155.0,170.0,167.3,179.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Lithosun-SR,Psychotropic,West,165,5.1,841.5,148,134,0,179.0,168.0,166.3,165.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Lithosun-SR,Psychotropic,West,171,5.1,872.1,183,187,0,165.0,155.0,171.7,171.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Lithosun-SR,Psychotropic,West,147,5.1,749.7,166,172,0,171.0,179.0,161.0,147.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Lithosun-SR,Psychotropic,West,128,5.1,652.8,178,166,0,147.0,165.0,148.7,128.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Lithosun-SR,Psychotropic,West,145,5.1,739.5,170,173,0,128.0,171.0,140.0,145.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Lithosun-SR,Psychotropic,West,185,5.1,943.5,166,161,0,145.0,147.0,152.7,185.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Lithosun-SR,Psychotropic,West,154,5.1,785.4,163,155,0,185.0,128.0,161.3,154.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Lithosun-SR,Psychotropic,West,170,5.1,867.0,163,147,0,154.0,145.0,169.7,170.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Lithosun-SR,Psychotropic,West,180,5.1,918.0,196,202,0,170.0,185.0,168.0,180.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Lithosun-SR,Psychotropic,West,176,5.1,897.6,193,197,0,180.0,154.0,175.3,176.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Lithosun-SR,Psychotropic,West,161,5.1,821.1,223,220,0,176.0,170.0,172.3,161.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Lithosun-SR,Psychotropic,West,166,5.1,846.6,187,170,0,161.0,180.0,167.7,166.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Lithosun-SR,Psychotropic,West,178,5.1,907.8,182,194,0,166.0,176.0,168.3,178.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Lithosun-SR,Psychotropic,West,172,5.1,877.2,162,176,0,178.0,161.0,172.0,172.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Lithosun-SR,Psychotropic,West,179,5.1,912.9,220,211,0,172.0,166.0,176.3,179.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Lithosun-SR,Psychotropic,West,152,5.1,775.2,125,129,0,179.0,178.0,167.7,152.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Lithosun-SR,Psychotropic,West,165,5.1,841.5,213,210,0,152.0,172.0,165.3,165.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Lithosun-SR,Psychotropic,West,192,5.1,979.2,180,175,0,165.0,179.0,169.7,192.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Lithosun-SR,Psychotropic,West,203,5.1,1035.3,172,188,0,192.0,152.0,186.7,203.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Lithosun-SR,Psychotropic,West,200,5.1,1020.0,279,285,0,203.0,165.0,198.3,200.0,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Lithosun-SR,Psychotropic,West,162,5.1,826.2,203,198,0,200.0,192.0,188.3,162.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Lithosun-SR,Psychotropic,West,184,5.1,938.4,233,240,0,162.0,203.0,182.0,184.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Lithosun-SR,Psychotropic,West,149,5.1,759.9,201,200,0,184.0,200.0,165.0,149.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Lithosun-SR,Psychotropic,West,176,5.1,897.6,208,219,0,149.0,162.0,169.7,176.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Lithosun-SR,Psychotropic,West,168,5.1,856.8,137,124,0,176.0,184.0,164.3,168.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Lithosun-SR,Psychotropic,West,167,5.1,851.7,139,155,0,168.0,149.0,170.3,167.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Lithosun-SR,Psychotropic,West,185,5.1,943.5,206,203,0,167.0,176.0,173.3,185.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Lithosun-SR,Psychotropic,West,138,5.1,703.8,111,103,0,185.0,168.0,163.3,138.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Lithosun-SR,Psychotropic,West,169,5.1,861.9,209,208,0,138.0,167.0,164.0,169.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Lithosun-SR,Psychotropic,West,219,5.1,1116.9,261,278,0,169.0,185.0,175.3,219.0,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Psychoril-25,Psychotropic,Central,118,4.2,495.6,115,115,0,128.0,128.0,126.15,118.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Psychoril-25,Psychotropic,Central,110,4.2,462.0,128,120,0,118.0,128.0,126.15,110.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Psychoril-25,Psychotropic,Central,132,4.2,554.4,112,103,0,110.0,128.0,120.0,132.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Psychoril-25,Psychotropic,Central,120,4.2,504.0,151,143,0,132.0,118.0,120.7,120.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Psychoril-25,Psychotropic,Central,130,4.2,546.0,173,172,0,120.0,110.0,127.3,130.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Psychoril-25,Psychotropic,Central,117,4.2,491.4,157,151,0,130.0,132.0,122.3,117.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Psychoril-25,Psychotropic,Central,111,4.2,466.2,103,101,0,117.0,120.0,119.3,111.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Psychoril-25,Psychotropic,Central,120,4.2,504.0,122,133,0,111.0,130.0,116.0,120.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Psychoril-25,Psychotropic,Central,126,4.2,529.2,118,123,0,120.0,117.0,119.0,126.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Psychoril-25,Psychotropic,Central,102,4.2,428.4,112,106,0,126.0,111.0,116.0,102.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Psychoril-25,Psychotropic,Central,127,4.2,533.4,141,134,0,102.0,120.0,118.3,127.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Psychoril-25,Psychotropic,Central,131,4.2,550.2,117,127,0,127.0,126.0,120.0,131.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Psychoril-25,Psychotropic,Central,138,4.2,579.6,164,165,0,131.0,102.0,132.0,138.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Psychoril-25,Psychotropic,Central,146,4.2,613.2,133,139,0,138.0,127.0,138.3,146.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Psychoril-25,Psychotropic,Central,126,4.2,529.2,113,114,0,146.0,131.0,136.7,126.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Psychoril-25,Psychotropic,Central,136,4.2,571.2,138,132,0,126.0,138.0,136.0,136.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Psychoril-25,Psychotropic,Central,121,4.2,508.2,138,126,0,136.0,146.0,127.7,121.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Psychoril-25,Psychotropic,Central,115,4.2,483.0,134,124,0,121.0,126.0,124.0,115.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Psychoril-25,Psychotropic,Central,128,4.2,537.6,133,124,0,115.0,136.0,121.3,128.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Psychoril-25,Psychotropic,Central,132,4.2,554.4,133,139,0,128.0,121.0,125.0,132.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Psychoril-25,Psychotropic,Central,135,4.2,567.0,148,157,0,132.0,115.0,131.7,135.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Psychoril-25,Psychotropic,Central,101,4.2,424.2,137,134,0,135.0,128.0,122.7,101.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Psychoril-25,Psychotropic,Central,139,4.2,583.8,134,125,0,101.0,132.0,125.0,139.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Psychoril-25,Psychotropic,Central,145,4.2,609.0,124,135,0,139.0,135.0,128.3,145.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Psychoril-25,Psychotropic,Central,124,4.2,520.8,149,155,0,145.0,101.0,136.0,124.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Psychoril-25,Psychotropic,Central,133,4.2,558.6,155,144,0,124.0,139.0,134.0,133.0,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Psychoril-25,Psychotropic,Central,129,4.2,541.8,163,164,0,133.0,145.0,128.7,129.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Psychoril-25,Psychotropic,Central,128,4.2,537.6,176,172,0,129.0,124.0,130.0,128.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Psychoril-25,Psychotropic,Central,150,4.2,630.0,160,163,0,128.0,133.0,135.7,150.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Psychoril-25,Psychotropic,Central,134,4.2,562.8,163,163,0,150.0,129.0,137.3,134.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Psychoril-25,Psychotropic,Central,142,4.2,596.4,197,187,0,134.0,128.0,142.0,142.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Psychoril-25,Psychotropic,Central,128,4.2,537.6,167,160,0,142.0,150.0,134.7,128.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Psychoril-25,Psychotropic,Central,139,4.2,583.8,157,158,0,128.0,134.0,136.3,139.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Psychoril-25,Psychotropic,Central,101,4.2,424.2,135,131,0,139.0,142.0,122.7,101.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Psychoril-25,Psychotropic,Central,123,4.2,516.6,103,93,0,101.0,128.0,121.0,123.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Psychoril-25,Psychotropic,Central,146,4.2,613.2,131,124,0,123.0,139.0,123.3,146.0,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Psychoril-25,Psychotropic,East,248,4.2,1041.6,201,224,0,226.0,226.0,225.5,248.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Psychoril-25,Psychotropic,East,229,4.2,961.8,245,258,0,248.0,226.0,225.5,229.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Psychoril-25,Psychotropic,East,239,4.2,1003.8,235,235,0,229.0,226.0,238.7,239.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Psychoril-25,Psychotropic,East,211,4.2,886.2,204,205,0,239.0,248.0,226.3,211.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Psychoril-25,Psychotropic,East,226,4.2,949.2,225,205,0,211.0,229.0,225.3,226.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Psychoril-25,Psychotropic,East,243,4.2,1020.6,270,266,0,226.0,239.0,226.7,243.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Psychoril-25,Psychotropic,East,227,4.2,953.4,291,276,0,243.0,211.0,232.0,227.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Psychoril-25,Psychotropic,East,205,4.2,861.0,178,171,0,227.0,226.0,225.0,205.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Psychoril-25,Psychotropic,East,204,4.2,856.8,180,179,0,205.0,243.0,212.0,204.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Psychoril-25,Psychotropic,East,225,4.2,945.0,223,208,0,204.0,227.0,211.3,225.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Psychoril-25,Psychotropic,East,210,4.2,882.0,284,299,0,225.0,205.0,213.0,210.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Psychoril-25,Psychotropic,East,243,4.2,1020.6,300,319,0,210.0,204.0,226.0,243.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Psychoril-25,Psychotropic,East,209,4.2,877.8,256,245,0,243.0,225.0,220.7,209.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Psychoril-25,Psychotropic,East,219,4.2,919.8,292,297,0,209.0,210.0,223.7,219.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Psychoril-25,Psychotropic,East,245,4.2,1029.0,337,354,0,219.0,243.0,224.3,245.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Psychoril-25,Psychotropic,East,238,4.2,999.6,210,210,0,245.0,209.0,234.0,238.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Psychoril-25,Psychotropic,East,242,4.2,1016.4,295,309,0,238.0,219.0,241.7,242.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Psychoril-25,Psychotropic,East,198,4.2,831.6,256,250,0,242.0,245.0,226.0,198.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Psychoril-25,Psychotropic,East,186,4.2,781.2,237,228,0,198.0,238.0,208.7,186.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Psychoril-25,Psychotropic,East,226,4.2,949.2,310,320,0,186.0,242.0,203.3,226.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Psychoril-25,Psychotropic,East,213,4.2,894.6,221,225,0,226.0,198.0,208.3,213.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Psychoril-25,Psychotropic,East,192,4.2,806.4,261,263,0,213.0,186.0,210.3,192.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Psychoril-25,Psychotropic,East,224,4.2,940.8,195,203,0,192.0,226.0,209.7,224.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Psychoril-25,Psychotropic,East,243,4.2,1020.6,244,264,0,224.0,213.0,219.7,243.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Psychoril-25,Psychotropic,East,249,4.2,1045.8,341,344,0,243.0,192.0,238.7,249.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Psychoril-25,Psychotropic,East,228,4.2,957.6,242,259,0,249.0,224.0,240.0,228.0,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Psychoril-25,Psychotropic,East,218,4.2,915.6,280,299,0,228.0,243.0,231.7,218.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Psychoril-25,Psychotropic,East,226,4.2,949.2,188,170,0,218.0,249.0,224.0,226.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Psychoril-25,Psychotropic,East,247,4.2,1037.4,208,210,0,226.0,228.0,230.3,247.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Psychoril-25,Psychotropic,East,222,4.2,932.4,239,232,0,247.0,218.0,231.7,222.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Psychoril-25,Psychotropic,East,208,4.2,873.6,282,297,0,222.0,226.0,225.7,208.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Psychoril-25,Psychotropic,East,252,4.2,1058.4,210,228,0,208.0,247.0,227.3,252.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Psychoril-25,Psychotropic,East,200,4.2,840.0,173,179,0,252.0,222.0,220.0,200.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Psychoril-25,Psychotropic,East,234,4.2,982.8,206,183,0,200.0,208.0,228.7,234.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Psychoril-25,Psychotropic,East,213,4.2,894.6,229,249,0,234.0,252.0,215.7,213.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Psychoril-25,Psychotropic,East,233,4.2,978.6,311,309,0,213.0,200.0,226.7,233.0,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Psychoril-25,Psychotropic,North,382,4.2,1604.4,473,480,0,390.0,390.0,386.15,382.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Psychoril-25,Psychotropic,North,359,4.2,1507.8,380,365,0,382.0,390.0,386.15,359.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Psychoril-25,Psychotropic,North,356,4.2,1495.2,430,425,0,359.0,390.0,365.7,356.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Psychoril-25,Psychotropic,North,378,4.2,1587.6,312,298,0,356.0,382.0,364.3,378.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Psychoril-25,Psychotropic,North,397,4.2,1667.4,501,467,0,378.0,359.0,377.0,397.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Psychoril-25,Psychotropic,North,399,4.2,1675.8,347,364,0,397.0,356.0,391.3,399.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Psychoril-25,Psychotropic,North,395,4.2,1659.0,370,336,0,399.0,378.0,397.0,395.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
